pH,EC,W_Temp,A_Temp,Humid,CO2,Light_on_off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
5.72,0.54,20.67,24.67,88.3,428,0,0,1,0,1,0,0,1,1,0,01010011,83
5.85,1.07,23.53,20.93,61.6,897,1,1,0,0,0,0,0,0,0,0,10000000,128
5.62,1.29,20.69,17.02,50.3,818,1,0,0,0,0,1,0,1,0,1,00001010,10
6.27,1.37,27.11,21.09,61.9,596,0,1,0,0,0,0,0,0,0,1,10000000,128
5.67,0.56,16.53,26.88,89.5,374,0,0,1,0,1,0,0,1,1,0,01010011,83
5.49,0.31,22.13,21.77,73.5,656,0,1,0,0,0,0,0,1,1,0,10000011,131
6.47,0.86,22.19,18.77,95.0,1100,0,1,0,1,1,0,0,0,0,0,10110000,176
5.99,0.65,23.63,24.92,84.6,430,1,1,1,0,1,0,0,0,0,0,11010000,208
6.72,0.83,18.24,18.1,59.9,395,1,0,0,0,0,1,1,0,0,0,00001100,12
5.42,0.8,19.23,21.08,80.4,818,0,0,0,0,1,0,0,1,0,0,00010010,18
5.66,1.09,25.04,26.18,84.0,875,1,1,1,0,1,0,0,1,0,0,11010010,210
5.83,1.34,26.92,21.97,54.4,493,1,1,0,0,0,1,0,0,0,1,10001000,136
6.45,0.96,20.9,17.85,90.6,385,1,0,0,0,1,0,0,0,0,0,00010000,16
5.49,1.31,18.85,16.47,55.2,444,0,0,0,0,0,1,0,1,0,1,00001010,10
6.8,0.45,23.81,23.95,64.2,367,0,1,0,0,0,0,1,0,1,0,10000101,133
6.79,1.31,19.93,17.34,86.5,998,0,0,0,0,1,0,1,0,0,1,00010100,20
5.71,0.36,21.75,23.56,83.7,535,1,0,0,0,1,0,0,1,1,0,00010011,19
6.78,1.33,17.86,20.33,63.5,419,1,0,0,0,0,0,1,0,0,1,00000100,4
6.21,1.39,20.3,20.36,92.1,706,0,0,0,0,1,0,0,0,0,1,00010000,16
5.75,0.36,27.43,20.33,92.7,314,0,1,0,0,1,0,0,1,1,0,10010011,147
6.52,0.75,20.69,27.08,84.3,621,1,0,1,0,1,0,1,0,0,0,01010100,84
6.59,1.38,17.01,23.94,55.1,459,0,0,0,0,0,1,1,0,0,1,00001100,12
5.69,1.46,17.53,20.04,94.5,412,0,0,0,0,1,0,0,1,0,1,00010010,18
6.55,0.55,25.95,27.04,87.2,852,1,1,1,0,1,0,1,0,1,0,11010101,213
6.22,1.24,26.62,18.18,54.9,724,1,1,0,0,0,1,0,0,0,1,10001000,136
6.82,1.34,25.32,23.25,65.6,603,1,1,0,0,0,0,1,0,0,1,10000100,132
6.82,1.12,21.27,23.88,89.9,750,1,0,0,0,1,0,1,0,0,0,00010100,20
6.08,0.4,21.13,17.01,57.9,477,0,0,0,0,0,1,0,0,1,0,00001001,9
5.65,0.34,20.23,22.53,80.8,847,0,0,0,0,1,0,0,1,1,0,00010011,19
6.34,0.77,16.75,26.42,85.6,301,1,0,1,0,1,0,0,0,0,0,01010000,80
6.0,0.62,23.87,18.3,51.2,551,1,1,0,0,0,1,0,0,0,0,10001000,136
5.6,1.39,21.16,24.81,75.9,331,1,0,1,0,0,0,0,1,0,1,01000010,66
6.83,1.08,26.56,16.81,93.7,941,1,1,0,0,1,0,1,0,0,0,10010100,148
5.98,0.91,27.65,16.0,84.5,744,1,1,0,0,1,0,0,0,0,0,10010000,144
5.89,0.8,25.5,19.29,72.3,953,0,1,0,0,0,0,0,0,0,0,10000000,128
5.52,1.46,21.75,20.74,78.4,329,0,0,0,0,0,0,0,1,0,1,00000010,2
6.67,0.33,22.43,24.53,62.3,660,0,1,1,0,0,0,1,0,1,0,11000101,197
5.58,1.21,19.65,19.74,71.0,748,0,0,0,0,0,0,0,1,0,1,00000010,2
6.59,1.49,24.33,25.76,67.9,446,1,1,1,0,0,0,1,0,0,1,11000100,196
6.71,1.36,19.99,24.93,64.4,1082,1,0,1,1,0,0,1,0,0,1,01100100,100
6.64,0.75,25.95,26.24,56.4,590,0,1,1,0,0,1,1,0,0,0,11001100,204
5.4,0.54,16.27,16.36,50.4,841,0,0,0,0,0,1,0,1,1,0,00001011,11
5.48,1.18,20.57,26.01,77.3,536,1,0,1,0,0,0,0,1,0,0,01000010,66
5.83,0.71,24.48,18.6,77.7,710,1,1,0,0,0,0,0,0,0,0,10000000,128
5.81,1.31,26.43,27.35,65.6,780,1,1,1,0,0,0,0,0,0,1,11000000,192
6.78,1.48,19.22,23.23,70.0,489,1,0,0,0,0,0,1,0,0,1,00000100,4
5.73,0.49,17.37,27.58,56.2,514,0,0,1,0,0,1,0,1,1,0,01001011,75
5.45,0.6,18.19,25.16,80.2,975,0,0,1,0,1,0,0,1,0,0,01010010,82
6.48,0.67,24.51,23.2,75.8,532,0,1,0,0,0,0,0,0,0,0,10000000,128
6.57,1.42,26.45,25.91,85.6,888,0,1,1,0,1,0,1,0,0,1,11010100,212
5.68,1.15,24.52,27.4,91.2,844,0,1,1,0,1,0,0,1,0,0,11010010,210
6.01,1.34,25.36,20.35,76.3,761,1,1,0,0,0,0,0,0,0,1,10000000,128
5.82,0.48,18.18,22.52,62.8,360,0,0,0,0,0,0,0,0,1,0,00000001,1
6.48,1.44,23.44,24.41,61.5,846,1,1,1,0,0,0,0,0,0,1,11000000,192
6.07,0.39,16.27,17.39,90.9,475,1,0,0,0,1,0,0,0,1,0,00010001,17
5.95,0.77,25.84,18.87,85.6,732,0,1,0,0,1,0,0,0,0,0,10010000,144
5.92,0.88,26.3,27.36,50.2,812,1,1,1,0,0,1,0,0,0,0,11001000,200
5.58,0.9,22.05,16.23,77.8,994,0,1,0,0,0,0,0,1,0,0,10000010,130
6.48,1.12,26.78,27.31,53.7,582,1,1,1,0,0,1,0,0,0,0,11001000,200
6.46,0.8,26.91,19.19,72.5,945,1,1,0,0,0,0,0,0,0,0,10000000,128
5.78,0.6,22.05,23.41,69.2,891,1,1,0,0,0,0,0,1,0,0,10000010,130
6.66,0.55,22.85,19.19,78.8,1056,0,1,0,1,0,0,1,0,1,0,10100101,165
6.15,0.8,19.02,27.26,93.3,934,1,0,1,0,1,0,0,0,0,0,01010000,80
5.46,0.9,20.08,26.76,61.1,645,0,0,1,0,0,0,0,1,0,0,01000010,66
5.57,1.03,16.25,18.02,57.1,472,0,0,0,0,0,1,0,1,0,0,00001010,10
5.77,1.34,17.27,21.71,82.9,669,0,0,0,0,1,0,0,1,0,1,00010010,18
6.66,0.97,22.9,18.13,59.6,715,0,1,0,0,0,1,1,0,0,0,10001100,140
5.82,1.4,26.93,18.58,76.8,768,1,1,0,0,0,0,0,0,0,1,10000000,128
6.78,0.31,25.59,18.8,63.8,666,1,1,0,0,0,0,1,0,1,0,10000101,133
6.8,1.06,27.55,20.79,58.9,789,1,1,0,0,0,1,1,0,0,0,10001100,140
6.36,0.84,17.35,25.22,65.5,1084,0,0,1,1,0,0,0,0,0,0,01100000,96
5.5,1.13,20.58,18.23,76.6,497,0,0,0,0,0,0,0,1,0,0,00000010,2
6.57,0.93,17.9,24.88,63.0,466,0,0,1,0,0,0,1,0,0,0,01000100,68
6.31,1.05,23.09,17.04,84.1,675,0,1,0,0,1,0,0,0,0,0,10010000,144
6.44,0.87,24.55,16.79,77.4,714,0,1,0,0,0,0,0,0,0,0,10000000,128
6.04,1.2,19.61,17.36,50.6,836,1,0,0,0,0,1,0,0,0,0,00001000,8
5.83,0.57,23.87,22.63,67.1,639,0,1,0,0,0,0,0,0,1,0,10000001,129
5.87,0.74,25.99,23.92,69.8,657,1,1,0,0,0,0,0,0,0,0,10000000,128
6.41,0.81,19.15,21.52,79.3,413,0,0,0,0,0,0,0,0,0,0,00000000,0
5.49,0.86,18.0,18.99,86.0,373,0,0,0,0,1,0,0,1,0,0,00010010,18
6.06,0.68,19.72,23.62,85.1,1070,0,0,0,1,1,0,0,0,0,0,00110000,48
6.54,1.04,22.33,25.66,71.0,465,1,1,1,0,0,0,1,0,0,0,11000100,196
5.62,0.38,25.6,19.56,92.6,572,0,1,0,0,1,0,0,1,1,0,10010011,147
5.48,1.3,24.25,17.67,91.3,472,0,1,0,0,1,0,0,1,0,1,10010010,146
6.22,1.44,21.81,19.82,51.4,348,1,0,0,0,0,1,0,0,0,1,00001000,8
6.35,0.58,17.87,24.9,75.6,896,0,0,1,0,0,0,0,0,1,0,01000001,65
6.08,1.11,20.83,26.33,91.4,828,0,0,1,0,1,0,0,0,0,0,01010000,80
6.39,0.41,24.8,27.19,69.3,958,1,1,1,0,0,0,0,0,1,0,11000001,193
6.14,0.84,26.81,24.98,93.4,562,0,1,1,0,1,0,0,0,0,0,11010000,208
6.41,0.85,25.74,27.52,63.3,851,0,1,1,0,0,0,0,0,0,0,11000000,192
6.07,0.95,26.12,19.95,61.6,511,1,1,0,0,0,0,0,0,0,0,10000000,128
6.36,1.08,20.02,26.85,59.2,965,0,0,1,0,0,1,0,0,0,0,01001000,72
6.69,0.9,17.07,20.68,68.5,781,1,0,0,0,0,0,1,0,0,0,00000100,4
6.08,0.87,18.64,17.58,80.6,488,0,0,0,0,1,0,0,0,0,0,00010000,16
6.5,1.46,22.72,18.0,59.0,703,1,1,0,0,0,1,0,0,0,1,10001000,136
5.79,0.79,17.52,26.26,63.9,778,1,0,1,0,0,0,0,1,0,0,01000010,66
6.12,0.92,23.72,20.69,76.3,711,1,1,0,0,0,0,0,0,0,0,10000000,128
5.46,0.54,20.56,24.53,80.5,623,0,0,1,0,1,0,0,1,1,0,01010011,83
6.32,0.95,24.84,17.27,67.0,920,0,1,0,0,0,0,0,0,0,0,10000000,128
6.89,0.73,17.63,20.66,50.8,665,0,0,0,0,0,1,1,0,0,0,00001100,12
6.66,1.31,24.45,19.54,52.1,846,1,1,0,0,0,1,1,0,0,1,10001100,140
5.77,1.21,24.91,19.38,81.0,527,0,1,0,0,1,0,0,1,0,1,10010010,146
6.35,0.92,22.59,23.71,86.5,1026,0,1,0,1,1,0,0,0,0,0,10110000,176
5.65,0.95,18.97,19.94,80.4,924,1,0,0,0,1,0,0,1,0,0,00010010,18
6.14,0.44,22.71,19.41,55.6,778,0,1,0,0,0,1,0,0,1,0,10001001,137
5.82,0.93,23.71,26.66,82.9,317,0,1,1,0,1,0,0,0,0,0,11010000,208
5.88,1.31,20.68,18.44,86.5,720,1,0,0,0,1,0,0,0,0,1,00010000,16
5.87,0.76,26.94,25.36,61.7,907,0,1,1,0,0,0,0,0,0,0,11000000,192
5.68,0.54,17.63,26.67,78.3,951,1,0,1,0,0,0,0,1,1,0,01000011,67
5.47,1.42,20.73,19.95,91.1,391,1,0,0,0,1,0,0,1,0,1,00010010,18
6.64,0.44,23.93,21.88,51.1,1002,0,1,0,1,0,1,1,0,1,0,10101101,173
6.33,1.28,24.22,16.26,81.8,559,0,1,0,0,1,0,0,0,0,1,10010000,144
6.35,0.97,18.82,18.59,81.0,501,0,0,0,0,1,0,0,0,0,0,00010000,16
6.84,0.52,22.87,17.51,83.0,484,1,1,0,0,1,0,1,0,1,0,10010101,149
5.57,0.5,21.38,19.63,79.1,671,0,0,0,0,0,0,0,1,1,0,00000011,3
6.74,0.78,18.72,16.04,79.3,912,1,0,0,0,0,0,1,0,0,0,00000100,4
5.75,1.47,17.82,26.95,58.8,980,0,0,1,0,0,1,0,1,0,1,01001010,74
5.46,1.49,22.96,25.72,79.6,311,0,1,1,0,0,0,0,1,0,1,11000010,194
5.73,0.67,26.24,27.02,86.6,318,1,1,1,0,1,0,0,1,0,0,11010010,210
6.66,1.46,18.82,18.47,86.8,507,0,0,0,0,1,0,1,0,0,1,00010100,20
6.9,0.96,24.72,20.15,93.9,625,0,1,0,0,1,0,1,0,0,0,10010100,148
6.01,1.03,21.33,26.14,81.1,444,0,0,1,0,1,0,0,0,0,0,01010000,80
6.02,0.42,26.09,19.01,56.1,862,0,1,0,0,0,1,0,0,1,0,10001001,137
6.66,0.77,18.73,22.07,79.3,1100,0,0,0,1,0,0,1,0,0,0,00100100,36
6.05,1.2,26.95,16.39,55.1,596,1,1,0,0,0,1,0,0,0,0,10001000,136
5.62,0.7,18.34,23.12,86.3,309,0,0,0,0,1,0,0,1,0,0,00010010,18
6.13,1.38,20.65,22.02,72.2,694,0,0,0,0,0,0,0,0,0,1,00000000,0
6.82,1.31,23.39,20.07,51.4,939,1,1,0,0,0,1,1,0,0,1,10001100,140
6.75,0.96,23.27,27.74,54.9,307,0,1,1,0,0,1,1,0,0,0,11001100,204
6.47,0.94,26.72,23.78,68.9,738,1,1,0,0,0,0,0,0,0,0,10000000,128
6.35,0.43,27.65,19.28,63.6,448,0,1,0,0,0,0,0,0,1,0,10000001,129
6.3,1.45,16.05,23.34,67.0,882,1,0,0,0,0,0,0,0,0,1,00000000,0
6.65,1.18,22.54,20.48,78.1,660,1,1,0,0,0,0,1,0,0,0,10000100,132
6.27,1.04,17.74,24.07,94.3,745,1,0,1,0,1,0,0,0,0,0,01010000,80
6.67,1.11,20.14,18.88,61.5,372,0,0,0,0,0,0,1,0,0,0,00000100,4
6.17,0.57,16.34,20.11,92.7,302,1,0,0,0,1,0,0,0,1,0,00010001,17
5.83,0.44,20.93,16.41,50.6,560,1,0,0,0,0,1,0,0,1,0,00001001,9
6.53,1.09,22.77,27.93,79.0,1067,0,1,1,1,0,0,1,0,0,0,11100100,228
6.0,1.08,20.89,27.74,84.8,812,1,0,1,0,1,0,0,0,0,0,01010000,80
6.8,0.86,17.93,18.11,54.2,527,0,0,0,0,0,1,1,0,0,0,00001100,12
5.54,0.75,26.34,24.57,78.9,1070,0,1,1,1,0,0,0,1,0,0,11100010,226
5.74,0.57,21.72,26.05,74.7,569,1,0,1,0,0,0,0,1,1,0,01000011,67
5.62,0.83,23.5,18.03,79.2,474,0,1,0,0,0,0,0,1,0,0,10000010,130
6.18,1.38,18.84,16.35,89.1,579,0,0,0,0,1,0,0,0,0,1,00010000,16
6.04,0.61,20.42,24.45,57.1,382,1,0,1,0,0,1,0,0,0,0,01001000,72
5.95,0.87,25.27,25.31,68.9,878,0,1,1,0,0,0,0,0,0,0,11000000,192
5.99,1.38,24.69,21.37,87.2,736,1,1,0,0,1,0,0,0,0,1,10010000,144
6.38,0.87,20.9,16.96,79.0,647,1,0,0,0,0,0,0,0,0,0,00000000,0
6.53,1.4,19.8,26.02,80.9,568,0,0,1,0,1,0,1,0,0,1,01010100,84
5.96,0.73,20.98,23.31,62.8,697,1,0,0,0,0,0,0,0,0,0,00000000,0
6.28,0.48,22.21,18.99,73.8,746,1,1,0,0,0,0,0,0,1,0,10000001,129
6.14,1.36,23.67,24.48,66.8,305,0,1,1,0,0,0,0,0,0,1,11000000,192
6.5,1.45,26.54,24.24,71.7,886,1,1,1,0,0,0,0,0,0,1,11000000,192
5.43,0.39,20.52,25.99,90.9,322,1,0,1,0,1,0,0,1,1,0,01010011,83
6.57,1.0,24.51,22.18,75.2,766,0,1,0,0,0,0,1,0,0,0,10000100,132
5.78,0.63,27.31,16.2,66.0,434,0,1,0,0,0,0,0,1,0,0,10000010,130
6.6,0.79,21.9,19.68,56.6,1006,0,0,0,1,0,1,1,0,0,0,00101100,44
6.43,0.37,27.62,17.71,89.2,1087,0,1,0,1,1,0,0,0,1,0,10110001,177
5.72,1.23,17.68,22.9,65.6,886,1,0,0,0,0,0,0,1,0,1,00000010,2
5.9,1.16,22.31,19.27,93.8,363,0,1,0,0,1,0,0,0,0,0,10010000,144
5.55,0.86,22.82,22.86,70.7,843,0,1,0,0,0,0,0,1,0,0,10000010,130
6.77,0.58,19.4,16.17,58.4,316,1,0,0,0,0,1,1,0,1,0,00001101,13
6.52,0.79,18.24,18.04,65.2,426,0,0,0,0,0,0,1,0,0,0,00000100,4
6.57,1.36,25.46,21.32,72.4,885,1,1,0,0,0,0,1,0,0,1,10000100,132
6.64,0.8,24.18,16.44,67.4,464,1,1,0,0,0,0,1,0,0,0,10000100,132
5.57,1.19,22.83,18.22,67.1,530,1,1,0,0,0,0,0,1,0,0,10000010,130
6.8,1.41,27.61,17.89,55.9,685,0,1,0,0,0,1,1,0,0,1,10001100,140
5.59,0.49,22.11,16.26,55.9,612,1,1,0,0,0,1,0,1,1,0,10001011,139
6.82,1.32,27.29,18.53,81.5,518,0,1,0,0,1,0,1,0,0,1,10010100,148
5.95,1.48,16.1,17.38,81.3,366,1,0,0,0,1,0,0,0,0,1,00010000,16
6.15,1.24,16.44,22.27,72.2,892,0,0,0,0,0,0,0,0,0,1,00000000,0
6.34,0.75,27.8,16.44,50.1,791,0,1,0,0,0,1,0,0,0,0,10001000,136
6.24,0.36,16.47,16.22,75.4,847,0,0,0,0,0,0,0,0,1,0,00000001,1
6.23,1.31,20.35,24.36,50.6,401,1,0,1,0,0,1,0,0,0,1,01001000,72
5.51,1.31,25.21,24.55,82.3,522,0,1,1,0,1,0,0,1,0,1,11010010,210
6.9,0.65,16.97,17.92,92.7,407,0,0,0,0,1,0,1,0,0,0,00010100,20
6.05,1.48,22.15,22.1,92.1,538,0,1,0,0,1,0,0,0,0,1,10010000,144
5.75,0.44,20.5,27.27,92.3,827,1,0,1,0,1,0,0,1,1,0,01010011,83
5.74,1.01,27.55,23.01,80.9,552,0,1,0,0,1,0,0,1,0,0,10010010,146
6.12,0.64,23.03,17.44,85.3,386,1,1,0,0,1,0,0,0,0,0,10010000,144
6.71,0.46,16.13,18.07,59.1,793,0,0,0,0,0,1,1,0,1,0,00001101,13
5.53,0.85,27.17,21.5,76.4,638,1,1,0,0,0,0,0,1,0,0,10000010,130
6.61,0.76,27.86,25.9,69.3,599,1,1,1,0,0,0,1,0,0,0,11000100,196
6.82,1.3,26.68,20.35,84.0,653,0,1,0,0,1,0,1,0,0,1,10010100,148
6.43,0.83,19.82,27.88,87.8,313,0,0,1,0,1,0,0,0,0,0,01010000,80
5.47,0.77,19.31,18.87,55.5,525,0,0,0,0,0,1,0,1,0,0,00001010,10
5.53,0.43,26.7,25.69,57.8,738,0,1,1,0,0,1,0,1,1,0,11001011,203
6.43,1.3,19.63,19.35,90.5,798,0,0,0,0,1,0,0,0,0,1,00010000,16
6.05,0.85,26.99,18.01,80.8,450,1,1,0,0,1,0,0,0,0,0,10010000,144
6.27,0.62,21.8,26.87,94.0,809,0,0,1,0,1,0,0,0,0,0,01010000,80
6.1,0.88,17.31,17.24,72.3,916,0,0,0,0,0,0,0,0,0,0,00000000,0
6.6,0.97,17.47,20.68,69.0,345,0,0,0,0,0,0,1,0,0,0,00000100,4
6.14,0.66,17.23,22.47,78.1,479,1,0,0,0,0,0,0,0,0,0,00000000,0
6.32,0.34,21.05,26.11,71.6,938,1,0,1,0,0,0,0,0,1,0,01000001,65
5.94,0.69,22.79,24.43,76.6,353,1,1,1,0,0,0,0,0,0,0,11000000,192
6.86,1.31,24.67,22.16,62.0,898,0,1,0,0,0,0,1,0,0,1,10000100,132
6.51,1.08,25.47,18.23,58.4,895,1,1,0,0,0,1,1,0,0,0,10001100,140
5.9,1.42,25.26,26.43,94.8,362,1,1,1,0,1,0,0,0,0,1,11010000,208
6.34,1.5,26.56,20.38,91.1,698,1,1,0,0,1,0,0,0,0,1,10010000,144
5.84,0.34,25.31,23.07,91.4,754,1,1,0,0,1,0,0,0,1,0,10010001,145
5.4,1.04,20.58,27.26,94.3,775,0,0,1,0,1,0,0,1,0,0,01010010,82
6.58,1.36,22.49,22.12,80.5,324,0,1,0,0,1,0,1,0,0,1,10010100,148
6.08,0.42,17.47,19.26,50.4,926,0,0,0,0,0,1,0,0,1,0,00001001,9
6.34,0.62,16.14,27.48,64.3,335,1,0,1,0,0,0,0,0,0,0,01000000,64
5.55,0.45,26.7,18.77,50.9,385,1,1,0,0,0,1,0,1,1,0,10001011,139
5.94,0.82,25.31,22.11,84.8,369,1,1,0,0,1,0,0,0,0,0,10010000,144
5.51,0.53,26.28,23.76,63.0,765,1,1,0,0,0,0,0,1,1,0,10000011,131
6.26,0.82,19.49,25.64,86.9,645,0,0,1,0,1,0,0,0,0,0,01010000,80
5.97,1.22,21.4,17.43,81.9,762,0,0,0,0,1,0,0,0,0,1,00010000,16
6.84,0.88,18.55,20.11,76.5,787,1,0,0,0,0,0,1,0,0,0,00000100,4
6.25,0.88,26.74,18.98,75.0,448,1,1,0,0,0,0,0,0,0,0,10000000,128
6.3,1.16,21.09,18.49,68.9,544,1,0,0,0,0,0,0,0,0,0,00000000,0
6.33,0.86,27.75,21.13,77.0,729,0,1,0,0,0,0,0,0,0,0,10000000,128
6.68,1.13,27.91,19.68,56.9,1053,0,1,0,1,0,1,1,0,0,0,10101100,172
5.83,0.76,21.34,23.82,71.8,496,1,0,0,0,0,0,0,0,0,0,00000000,0
6.26,0.58,27.2,18.51,58.1,538,0,1,0,0,0,1,0,0,1,0,10001001,137
6.05,0.6,18.5,23.44,79.2,739,1,0,0,0,0,0,0,0,0,0,00000000,0
5.53,1.29,22.85,19.48,53.8,1065,1,1,0,1,0,1,0,1,0,1,10101010,170
5.63,0.68,24.33,22.89,68.7,379,1,1,0,0,0,0,0,1,0,0,10000010,130
6.32,0.71,25.71,21.57,84.0,671,0,1,0,0,1,0,0,0,0,0,10010000,144
5.47,1.21,24.77,26.16,69.8,800,0,1,1,0,0,0,0,1,0,1,11000010,194
6.26,0.88,19.84,20.02,63.3,1100,0,0,0,1,0,0,0,0,0,0,00100000,32
5.87,0.65,18.11,22.61,77.1,1073,1,0,0,1,0,0,0,0,0,0,00100000,32
6.13,0.5,16.33,20.85,88.5,715,1,0,0,0,1,0,0,0,1,0,00010001,17
6.8,0.91,19.52,18.96,87.7,763,0,0,0,0,1,0,1,0,0,0,00010100,20
6.09,1.4,18.12,20.11,56.2,449,1,0,0,0,0,1,0,0,0,1,00001000,8
6.23,1.43,27.49,21.22,69.0,306,1,1,0,0,0,0,0,0,0,1,10000000,128
5.74,0.62,17.74,23.43,86.3,906,0,0,0,0,1,0,0,1,0,0,00010010,18
6.25,1.21,19.29,23.0,79.2,627,0,0,0,0,0,0,0,0,0,1,00000000,0
6.55,1.2,22.04,17.96,87.6,897,1,1,0,0,1,0,1,0,0,0,10010100,148
6.78,1.05,21.6,26.07,85.2,497,0,0,1,0,1,0,1,0,0,0,01010100,84
6.78,1.2,25.43,25.84,75.4,1023,1,1,1,1,0,0,1,0,0,0,11100100,228
6.18,0.67,17.78,17.08,93.7,933,1,0,0,0,1,0,0,0,0,0,00010000,16
6.75,1.12,27.85,17.3,63.8,1054,1,1,0,1,0,0,1,0,0,0,10100100,164
6.56,0.38,24.63,21.63,87.6,673,1,1,0,0,1,0,1,0,1,0,10010101,149
5.42,1.16,26.53,16.59,55.2,885,1,1,0,0,0,1,0,1,0,0,10001010,138
6.16,0.32,27.79,22.75,79.4,495,0,1,0,0,0,0,0,0,1,0,10000001,129
6.18,1.11,21.64,24.12,55.4,1029,0,0,1,1,0,1,0,0,0,0,01101000,104
6.68,0.39,25.74,27.73,89.9,503,0,1,1,0,1,0,1,0,1,0,11010101,213
6.36,0.32,25.99,16.91,58.7,567,0,1,0,0,0,1,0,0,1,0,10001001,137
6.46,1.21,27.69,18.97,52.3,328,0,1,0,0,0,1,0,0,0,1,10001000,136
6.71,0.39,23.65,19.76,72.4,834,0,1,0,0,0,0,1,0,1,0,10000101,133
6.66,1.01,23.6,18.65,89.3,667,1,1,0,0,1,0,1,0,0,0,10010100,148
6.57,1.18,23.65,16.02,72.3,759,1,1,0,0,0,0,1,0,0,0,10000100,132
5.83,0.98,21.15,22.14,63.5,485,1,0,0,0,0,0,0,0,0,0,00000000,0
5.85,0.69,23.94,22.99,69.0,454,1,1,0,0,0,0,0,0,0,0,10000000,128
6.23,1.16,19.62,25.69,69.9,761,0,0,1,0,0,0,0,0,0,0,01000000,64
6.24,0.93,17.9,18.2,70.3,337,1,0,0,0,0,0,0,0,0,0,00000000,0
6.53,1.17,26.35,27.3,93.3,427,0,1,1,0,1,0,1,0,0,0,11010100,212
6.1,0.33,23.5,18.09,72.5,774,0,1,0,0,0,0,0,0,1,0,10000001,129
6.55,1.08,25.48,19.45,86.5,681,0,1,0,0,1,0,1,0,0,0,10010100,148
6.47,1.39,25.45,24.76,67.7,863,1,1,1,0,0,0,0,0,0,1,11000000,192
5.85,1.45,17.79,24.0,68.8,651,0,0,0,0,0,0,0,0,0,1,00000000,0
5.45,0.7,16.03,25.95,54.1,501,1,0,1,0,0,1,0,1,0,0,01001010,74
5.45,0.43,25.66,17.93,89.3,393,1,1,0,0,1,0,0,1,1,0,10010011,147
6.25,0.57,17.5,19.01,68.8,560,0,0,0,0,0,0,0,0,1,0,00000001,1
5.59,0.46,22.49,18.98,55.6,1067,0,1,0,1,0,1,0,1,1,0,10101011,171
5.99,0.87,23.17,20.56,64.7,711,0,1,0,0,0,0,0,0,0,0,10000000,128
5.87,1.32,21.71,23.0,67.7,894,1,0,0,0,0,0,0,0,0,1,00000000,0
5.5,1.29,21.7,26.73,63.6,700,1,0,1,0,0,0,0,1,0,1,01000010,66
6.69,0.68,19.09,24.05,66.6,1054,1,0,1,1,0,0,1,0,0,0,01100100,100
6.22,0.49,19.68,19.43,65.6,310,1,0,0,0,0,0,0,0,1,0,00000001,1
6.02,0.98,23.5,25.94,86.9,943,0,1,1,0,1,0,0,0,0,0,11010000,208
5.6,1.46,18.03,26.61,67.8,929,0,0,1,0,0,0,0,1,0,1,01000010,66
6.72,1.02,18.61,24.46,53.6,768,1,0,1,0,0,1,1,0,0,0,01001100,76
6.32,0.99,21.71,20.45,93.6,402,0,0,0,0,1,0,0,0,0,0,00010000,16
5.42,1.2,22.07,18.41,55.6,307,0,1,0,0,0,1,0,1,0,0,10001010,138
6.74,1.29,18.63,25.54,78.3,921,1,0,1,0,0,0,1,0,0,1,01000100,68
6.08,1.48,19.1,23.47,71.3,1076,0,0,0,1,0,0,0,0,0,1,00100000,32
6.59,0.79,23.45,18.52,86.2,959,0,1,0,0,1,0,1,0,0,0,10010100,148
5.53,0.85,23.38,20.18,92.5,999,0,1,0,0,1,0,0,1,0,0,10010010,146
6.64,0.67,23.44,16.69,84.5,879,1,1,0,0,1,0,1,0,0,0,10010100,148
5.99,0.54,18.26,23.98,81.9,629,1,0,0,0,1,0,0,0,1,0,00010001,17
6.88,0.76,23.56,25.85,73.4,566,0,1,1,0,0,0,1,0,0,0,11000100,196
5.75,0.51,25.76,17.28,90.0,430,0,1,0,0,1,0,0,1,1,0,10010011,147
5.6,0.89,18.52,16.83,63.8,792,0,0,0,0,0,0,0,1,0,0,00000010,2
5.4,0.53,21.92,19.26,54.6,341,0,0,0,0,0,1,0,1,1,0,00001011,11
6.7,0.83,24.96,21.45,71.8,1021,1,1,0,1,0,0,1,0,0,0,10100100,164
6.32,1.39,17.6,25.46,60.1,851,0,0,1,0,0,0,0,0,0,1,01000000,64
5.45,1.19,23.84,17.66,64.7,939,0,1,0,0,0,0,0,1,0,0,10000010,130
5.48,1.3,17.15,19.77,65.7,1016,0,0,0,1,0,0,0,1,0,1,00100010,34
6.75,0.85,17.96,27.02,87.6,553,1,0,1,0,1,0,1,0,0,0,01010100,84
5.51,1.11,23.63,20.39,55.5,468,1,1,0,0,0,1,0,1,0,0,10001010,138
5.88,0.97,22.14,22.33,76.7,863,1,1,0,0,0,0,0,0,0,0,10000000,128
5.92,0.54,16.49,24.87,57.1,416,0,0,1,0,0,1,0,0,1,0,01001001,73
5.59,0.87,27.82,21.89,77.1,581,1,1,0,0,0,0,0,1,0,0,10000010,130
6.25,1.05,17.27,25.99,91.6,559,1,0,1,0,1,0,0,0,0,0,01010000,80
6.79,0.62,17.0,21.0,89.9,336,0,0,0,0,1,0,1,0,0,0,00010100,20
